id,redemption_status
59615,3.4065474150592693e-09
59616,1.7752100424491658e-08
59617,1.3258902614289615e-08
59618,3.502885634453661e-07
59619,3.984144571369774e-09
59621,3.68439560812847e-09
59623,1.791549688476925e-08
59626,2.7080917981990934e-08
59627,3.808055403716238e-09
59629,2.0599964970083643e-07
59630,2.866893374001344e-09
59631,4.810392098040342e-07
59632,1.6827721052553698e-09
59635,1.2432150942156716e-08
59636,1.7677466707498898e-09
59639,1.6725286753308602e-07
59640,4.358651883972149e-09
59641,9.963021351475119e-08
59643,3.0326147049047465e-09
59644,6.542938837433967e-09
59646,1.0971785682362627e-08
59648,4.601456477968427e-07
59656,2.1702796743229172e-08
59658,1.2037984709155286e-08
59660,6.735735614127271e-07
59661,1.2215331100724031e-08
59663,8.651101408059308e-09
59666,3.8238188411348245e-08
59671,3.6101988235357127e-09
59674,1.6636420045991034e-09
59675,2.1250769700313972e-08
59676,5.534140094358438e-07
59677,1.4145745011679648e-06
59679,3.9040006165107185e-09
59682,9.509061447653828e-09
59689,5.210832427839273e-07
59691,9.398358541914616e-09
59692,8.895778415479711e-07
59698,8.797428907298241e-09
59706,3.886453395800398e-09
59707,8.561104627918864e-07
59713,9.078594528239425e-09
59720,7.320994899045497e-09
59729,4.236615651496245e-09
59731,2.6921295629357178e-09
59732,5.5197475352619886e-08
59733,9.235562054218467e-08
59736,0.1228823135921864
59739,6.338316166412648e-09
59740,2.024674531576293e-07
59741,1.9905422990622665e-08
59743,8.062075899816244e-09
59744,3.3234523895773535e-09
59745,2.3344165055643587e-06
59748,2.0845943486496158e-08
59750,5.150435557398518e-07
59751,1.5309162476429691e-06
59753,2.18829161015755e-09
59758,2.0067632652499685e-08
59760,1.924483918369312e-08
59762,7.589350607045397e-09
59766,1.7096263178607326e-09
59768,1.7103714223833324e-08
59774,4.931548502784208e-09
59776,8.61085330246783e-09
59777,4.6779018602545315e-09
59778,1.6485700493910477e-09
59781,5.469298248106873e-09
59786,1.0081124720867394e-08
59788,7.536913133600171e-09
59789,1.9007995698250964e-08
59794,5.281708401095871e-07
59796,6.52863926628125e-09
59797,1.262115927189669e-08
59798,8.727002977530243e-09
59800,2.733993067182999e-07
59804,3.860105037870654e-07
59806,1.944413975467936e-09
59809,9.37898581592189e-09
59812,1.0719527718961786e-06
59814,1.2227976957757854e-06
59816,1.631776370447412e-08
59821,1.6976278574635642e-09
59825,1.260711274232168e-06
59828,5.20190125620232e-09
59830,4.981699788121845e-09
59831,8.39989457179847e-09
59836,2.4337268040001265e-07
59838,6.496200395869923e-09
59840,0.00038498760607457377
59841,1.9940103423098285e-06
59844,9.614614546434962e-09
59845,3.238007554107384e-08
59847,1.8755352847232318e-06
59848,1.2839341021848326e-08
59850,2.3614650782719966e-06
59853,4.032438299048584e-06
59855,3.958364302180764e-08
59856,1.1284736733127088e-08
59857,1.935562913010179e-09
59858,0.001401521233719106
59861,1.0106024238372302e-08
59862,1.8691822619972877e-08
59865,2.935010245490044e-09
59870,8.173500723826089e-08
59878,3.7131749054564475e-09
59883,1.838328665100056e-08
59884,9.591874405696583e-09
59885,2.1094173364499402e-08
59886,5.88545000598162e-09
59891,1.4396154082983813e-06
59894,1.2438646398335762e-08
59898,1.3587040603683562e-08
59902,7.713561822879686e-09
59903,5.9164058116594715e-09
59906,1.023808857230146e-08
59907,2.103933594552275e-09
59908,9.00571843462312e-09
59912,6.3277879848873555e-09
59913,1.2727824438532968e-08
59920,2.0915864296529115e-09
59923,1.0662389473504786e-08
59924,6.861892299289537e-09
59925,6.053759183567488e-07
59927,3.161118990750961e-08
59930,1.4342833696504231e-06
59931,6.097553074722407e-09
59936,2.0349482075998953e-09
59938,1.371738139102e-08
59939,5.247067119872709e-07
59945,2.0713699889611952e-07
59947,1.202732914667982e-08
59949,9.854854716298093e-09
59951,7.808797547800606e-09
59954,4.099949717596227e-08
59955,1.7778831915936511e-09
59959,1.6233041324004556e-09
59960,4.4779121017905074e-09
59961,1.1719433580909576e-08
59964,1.0076869459666527e-06
59965,7.511686209741975e-09
59966,5.827836861248494e-09
59967,1.3824386908075306e-08
59976,5.243489811653504e-09
59977,8.944587717606231e-09
59978,8.52909040783549e-09
59979,2.592810627459831e-09
59984,1.738131549492098e-09
59985,1.532245666826787e-06
59986,1.879572404232316e-08
59990,2.126180306642329e-09
59992,1.0767839825501285e-08
59994,5.364965478738314e-09
59997,7.684315996947877e-09
59999,2.4171963614147516e-08
60000,5.472526569266237e-09
60005,1.4824368882889112e-08
60014,5.1678752271466436e-09
60027,6.834478183626161e-07
60029,4.883945494384311e-09
60030,4.53640483774348e-08
60032,8.622917317342044e-09
60033,1.9004402983051038e-08
60035,1.7363490118229037e-09
60036,1.892588496931015e-09
60038,9.237243413974892e-09
60039,3.4272355878646757e-09
60040,1.4483086229289868e-09
60044,1.2118900747870878e-07
60045,7.73301683153951e-09
60048,1.278175454850808e-09
60054,6.353645883214011e-09
60055,4.898052553424912e-09
60058,3.977912628269638e-09
60066,8.915946848729142e-09
60071,1.9078612671184755e-08
60073,6.607853143465369e-09
60075,1.4759852227102868e-06
60078,4.747637834391356e-09
60080,1.6680490877427638e-08
60083,0.39080985797227547
60089,3.217755481438202e-09
60091,5.815249315118438e-09
60093,6.092084793156239e-09
60094,1.0871717841508212e-08
60095,1.5516234344601833e-09
60098,2.953106436133035e-08
60100,1.7167421630919657e-08
60104,4.9117301397158525e-09
60106,4.836216555844034e-09
60107,8.892470039225585e-09
60110,2.5465615089015345e-06
60112,3.165208835305992e-08
60117,9.177125993638288e-06
60118,2.566668107950692e-06
60122,7.674897553650496e-09
60127,4.158034528816532e-09
60131,0.019767772303836504
60133,1.8275924221867668e-07
60134,2.507629467434479e-07
60139,2.2179533484164495e-07
60140,1.2335287361816566e-06
60142,3.468131296300298e-08
60143,5.272667751837739e-09
60146,8.253977955371056e-08
60152,2.5303319348178596e-05
60153,1.8056994352808075e-09
60154,3.020859824477037e-06
60155,3.7138391147490817e-09
60158,1.8188041848612022e-08
60159,1.9204756214325766e-09
60165,2.533337571067752e-08
60166,1.535542059625954e-07
60167,2.1280845701455897e-08
60168,5.5286392698677895e-08
60170,2.3706657722864906e-09
60173,2.5219110581478506e-09
60176,1.7483138701744866e-08
60177,5.006969041540572e-09
60185,5.525397004166929e-09
60189,9.306988042586936e-07
60190,0.000619101944833652
60191,1.6419537777049234e-08
60193,3.187321162209757e-08
60204,0.6553080015739305
60207,3.416978778033117e-09
60209,5.300915275414447e-09
60210,9.297935121924334e-09
60214,5.9638492478677215e-09
60216,9.23302774248767e-08
60217,1.6569098999535538e-08
60218,1.4389284406243138e-07
60219,3.838122537244744e-06
60220,3.2677560678067264e-09
60221,8.106730744685526e-08
60222,1.2451490145568959e-08
60224,4.0886838745673555e-06
60225,5.7352598973126075e-09
60226,7.049289925035634e-09
60231,1.1146039782558558e-08
60232,1.2338576927065063e-08
60234,2.9907326183586393e-09
60236,7.283682681642531e-09
60237,4.721294226941703e-09
60239,1.045458216812168e-08
60244,6.452850022711877e-09
60246,5.579705384949132e-07
60253,1.2289304513598687e-08
60255,2.2490889387429165e-08
60256,5.940997268090353e-09
60257,4.8209227369424296e-09
60260,9.504870755584818e-06
60261,2.5240145680843213e-08
60262,1.2159517964782717e-08
60270,1.4192214442587584e-08
60273,3.278896992412458e-08
60278,2.5054011391735848e-06
60281,8.988159591508545e-08
60283,0.79292812053323
60284,2.706799924092776e-08
60286,3.0476878204102006e-09
60287,1.5467517373206566e-05
60288,5.598905097316089e-09
60289,2.2494497660452367e-08
60291,1.3418571055145109e-08
60292,2.3503383370825e-08
60294,1.1706785309759991e-08
60301,6.800913729996911e-09
60302,6.694228856226466e-09
60303,8.485851501267657e-09
60304,1.0560466460103113e-08
60305,1.5111707341360894e-08
60306,9.32230434688764e-09
60309,3.4760460119208276e-08
60317,7.1799688479914835e-09
60318,1.177230152166453e-08
60320,1.2253537749174056e-08
60324,8.438257843183227e-09
60325,3.1357607162405107e-09
60329,6.5479806296750546e-09
60335,5.0487787085325365e-06
60338,2.3376610429828004e-08
60339,1.434418842521575e-08
60340,8.999572732416324e-09
60345,2.3708619037400727e-05
60349,5.009624253289091e-09
60351,2.1554672497342514e-09
60355,6.092367255511354e-08
60356,1.4101117727812687e-08
60357,5.654541583470227e-09
60361,1.1361029273894543e-08
60362,1.7320320392885163e-08
60364,4.674922712656307e-09
60367,3.568576195803388e-08
60369,1.1964496825385378e-09
60370,8.855139316937853e-09
60377,5.01251727799418e-09
60379,3.819069202119702e-09
60381,1.3587964500595801e-06
60383,3.953198927472149e-09
60384,1.4144264668215552e-09
60386,1.3336942583990992e-07
60393,1.2634763133699185e-08
60395,3.0543384276592416e-08
60396,2.3160974858520107e-08
60397,4.657216149225903e-09
60398,2.5683732696318913e-08
60399,5.9558356493136116e-09
60402,6.597993966441373e-08
60404,3.1045535920986946e-09
60406,9.431407482669278e-08
60409,1.6186578257985759e-09
60412,9.14620357777329e-09
60415,8.98766209369092e-09
60417,8.86131316077804e-09
60418,9.852590805468475e-09
60420,1.8477439438360024e-07
60427,8.338452288640374e-08
60429,7.668215436196193e-08
60432,1.0940364416164416e-08
60433,4.8290450141378596e-08
60435,1.8321699505397167e-08
60436,1.4982648643183108e-09
60437,8.145220287235619e-09
60438,7.597414432977974e-09
60439,1.859636827363731e-09
60440,7.762738084936979e-07
60442,9.398516435142227e-09
60443,6.150778124982553e-09
60449,2.5443825470466276e-07
60450,5.425530732196865e-09
60451,6.910764735867851e-08
60460,1.8656793292471914e-09
60464,3.4759884690761845e-08
60465,2.514325444632951e-07
60467,1.7977193491103338e-07
60468,1.1761974410834534e-08
60475,0.0018657235137205753
60478,4.6705339932500685e-09
60480,1.4700728966900068e-08
60482,2.040344169350084e-08
60484,4.629673568175326e-06
60486,4.527050653559175e-08
60492,3.1324865171396135e-08
60493,2.077697109532226e-06
60494,2.89573947597528e-08
60497,7.919610478658546e-09
60498,6.3347291549078634e-09
60501,5.938335489890953e-09
60504,1.3236849878790738e-08
60506,1.2164715272926756e-08
60510,2.0366285937131385e-08
60514,1.2124333174083785e-08
60516,2.5180003285374878e-08
60517,1.0512873031154634e-07
60519,4.5508481555450574e-08
60520,8.593295524469342e-09
60521,5.3812413487932175e-09
60522,1.3492513033244264e-08
60523,1.8248607936564718e-08
60524,2.528185016669267e-08
60525,1.6485802710529752e-08
60531,2.6367198239475305e-09
60532,3.905466615374601e-09
60536,1.9386859701231348e-08
60537,4.2059457157826875e-07
60538,5.989806636449746e-09
60539,1.575199540534589e-08
60542,4.026131716637403e-08
60544,4.012999808045607e-08
60549,4.00539678601654e-09
60551,7.677296220334502e-09
60552,5.965549391066901e-09
60554,1.4507969215431825e-07
60556,6.166246420934667e-07
60557,2.0118025822005486e-08
60558,5.462961343447749e-09
60560,1.121961827260648e-08
60561,8.913143559869365e-09
60563,1.1022355324917312e-08
60564,1.4434262156079036e-06
60565,8.183645078241798e-09
60566,1.095770667709096e-08
60568,5.459740607708625e-09
60571,1.0625951373958857e-08
60573,8.000958248181979e-09
60577,1.323323178329836e-06
60578,5.812827098742454e-09
60581,4.5659751718792015e-09
60582,1.983375423503367e-07
60583,5.548481931804471e-09
60585,6.820754381782949e-09
60587,2.7635242637379487e-07
60588,7.716597741455132e-09
60593,7.646404378807627e-09
60596,5.560332388502107e-06
60597,2.9489336046435072e-08
60598,1.3470218480434423e-08
60600,9.139960899396552e-08
60603,5.998603615274986e-09
60604,1.9177625737843495e-09
60608,1.1559780371807685e-07
60610,2.88971801081662e-09
60612,2.2123953523730427e-09
60613,2.021449979652633e-05
60614,4.3480706272740694e-08
60615,2.8729319650163083e-07
60616,9.409983389098973e-09
60620,4.053280221137642e-07
60621,5.732910697045406e-09
60622,2.8728008550127903e-06
60623,8.469541788179096e-09
60626,2.3163508707749205e-08
60631,2.3175178548802256e-08
60637,2.4611516332684853e-08
60639,5.576385421561527e-09
60640,2.1430498559058127e-08
60641,3.748484348867158e-05
60643,1.3069435485160112e-09
60644,4.349253752081624e-08
60646,7.152282216105734e-09
60647,4.104638552646852e-08
60649,3.2412402330270375e-09
60652,4.898052553424912e-09
60655,1.21221795783988e-08
60658,2.6892845272631886e-08
60665,1.4704795018657921e-08
60667,1.1389822680439502e-08
60668,2.764176632355308e-09
60669,1.3455762929845056e-08
60670,1.6051472759714605e-08
60671,3.125464562835098e-08
60674,8.59540516238998e-09
60675,2.6612987348259754e-08
60676,1.5349629944205236e-09
60677,1.3518637824001342e-08
60679,8.727339338589911e-09
60686,9.468114555996573e-10
60687,1.80275510545e-09
60688,5.769787627495275e-09
60693,1.1111881501419855e-08
60694,6.228389389000336e-09
60698,1.9544354319097746e-08
60700,3.550180939436067e-09
60703,2.7401136453754386e-09
60706,1.5352234210294457e-08
60707,6.267305293370198e-09
60712,2.6242294582138483e-08
60713,3.941427273658596e-09
60714,1.6733187307135275e-09
60715,2.8923275947616183e-08
60717,6.372310194459096e-08
60724,1.6266722502342766e-08
60726,1.6744332334160248e-09
60728,1.6124187672817106e-08
60734,8.628908531549009e-06
60736,5.632453715777432e-08
60737,3.0527296612140544e-09
60739,7.430894728581905e-06
60740,1.4137894516591488e-08
60744,0.3034798046438185
60748,4.124091072142766e-09
60749,4.707196163550102e-09
60750,1.0857457558333838e-08
60751,1.4671871212232662e-08
60756,4.4391668328818195e-08
60760,3.3659995096506236e-09
60763,2.6824426342449466e-09
60765,1.1109838743584595e-08
60766,8.654378589393089e-09
60768,7.1119696836986695e-09
60769,1.2662986176012873e-06
60770,9.526340891339313e-09
60771,8.113032314129755e-09
60778,1.1197880803681136e-08
60780,1.808075185120258e-08
60785,3.680453749891673e-09
60790,8.106127986615466e-09
60793,6.980263325959257e-09
60794,1.8390399852120524e-09
60796,9.126182191962478e-09
60798,2.1319575155937582e-07
60801,1.8980427988869775e-08
60803,3.535185006699414e-07
60804,1.648108494474979e-05
60810,7.671837009310983e-09
60812,3.527067628249861e-09
60820,1.0580142296692504e-09
60824,2.44183566603247e-09
60829,3.440495481970152e-08
60835,4.639505711999193e-06
60836,1.0024247988996687e-08
60837,2.0271355171071414e-09
60838,8.268327156590442e-09
60839,5.456192872447276e-09
60841,6.402404411625101e-09
60842,0.022354355748611558
60843,1.657402632755565e-08
60844,1.8090524968447074e-06
60845,3.777206127780901e-08
60855,5.970102022602131e-07
60856,1.2780695759191039e-08
60858,1.9529159224969813e-08
60863,4.3623494687138596e-08
60867,3.967849045447241e-09
60868,3.4349570169468535e-09
60871,1.3252283759518247e-08
60873,3.3925861602492335e-07
60874,1.543257728628839e-09
60875,1.6223421551023342e-09
60876,1.0071532998010766e-07
60877,8.047132803652446e-09
60879,7.987648122790661e-09
60881,3.048447639263849e-09
60883,1.5748353729164355e-08
60884,1.6137908545717775e-09
60888,1.3619173075955122e-08
60890,7.0797486512657944e-09
60891,3.9501958689816495e-09
60895,1.2805490380598709e-08
60896,5.629580743492072e-09
60899,3.3319014242951653e-09
60901,0.00010008145036920565
60903,1.8569587899746892e-08
60909,9.079396951488211e-07
60916,3.690763722950242e-08
60917,1.7892890739607767e-08
60922,4.5791437460678716e-09
60927,5.812827098742454e-09
60929,7.456096397964413e-09
60931,8.235038509498773e-09
60937,1.3374619250840762e-06
60938,1.0353942239071801e-08
60941,2.0249131210146e-09
60945,2.6557588935368615e-09
60946,4.48775868893963e-08
60949,1.011689497447546e-08
60950,6.545099820622142e-09
60951,5.547473496791506e-08
60955,4.666082451584e-09
60960,1.3949417840745348e-08
60962,1.544392075041345e-07
60965,1.9109939288264907e-08
60968,3.282410613378714e-09
60969,9.475370531415492e-09
60973,6.784474217297838e-09
60977,6.175125618265934e-09
60984,1.4069412977991622e-07
60985,2.0232645836936808e-09
60986,6.275292533937894e-06
60987,1.2574398322750635e-08
60989,1.270988611209616e-07
60990,1.0523092560180578e-08
60992,1.8349956862786623e-08
60993,2.2309769413067147e-09
60994,8.848008893617728e-09
61002,1.0960677486036329e-08
61003,1.022782169187453e-09
61006,1.1433263811070994e-08
61008,2.485068869714262e-07
61009,9.735323746941712e-10
61012,1.0741870700322652e-09
61015,0.011861526402063607
61016,6.34086160153453e-07
61017,1.0314098959104018e-08
61018,6.906718883686296e-09
61020,2.3753399354983684e-06
61026,2.159372719599928e-08
61027,3.3557531637578277e-07
61030,9.937215430723282e-09
61032,3.408143409980385e-09
61033,7.491732208392795e-09
61035,8.189238961287742e-08
61036,3.2466591505912296e-09
61040,0.0014860613293579668
61045,2.226676232482112e-08
61046,4.212853847183951e-09
61051,6.420519445697213e-09
61055,1.2304599583705374e-06
61056,2.8480872032151486e-06
61057,2.582641796989822e-06
61059,8.805335429523316e-09
61060,6.366393248389285e-09
61061,1.1796444943200991e-08
61062,5.758570828182478e-09
61064,1.4731659263343883e-09
61067,8.778860038168114e-09
61073,7.3401405397698405e-09
61082,3.1355911389611294e-09
61084,1.3695537480526316e-08
61085,3.958637894277577e-09
61088,1.732102162700078e-09
61089,1.7524581437733275e-08
61092,1.3295296907728366e-08
61094,1.3553538412255224e-07
61097,3.3713192385772305e-05
61099,1.894145809540031e-07
61103,6.062308340245031e-09
61105,5.222784927984131e-09
61108,7.671368037225371e-07
61110,6.060505145549205e-06
61111,9.046581273391527e-09
61115,2.0426864595968918e-09
61120,5.384305271385378e-09
61122,3.4407946431378564e-09
61125,5.598905097316089e-09
61127,5.243018618422941e-09
61133,6.303208804422937e-09
61134,1.392681194847275e-07
61136,0.07272235673187707
61138,8.340547083604911e-09
61140,1.0503081953907178e-08
61142,6.6948591868129216e-09
61145,5.7013821940705265e-09
61147,1.940960152272824e-08
61149,8.616785170542074e-07
61151,2.1754837015845498e-08
61153,1.4250423059711268e-08
61154,1.863048300686295e-09
61155,6.613819294950812e-09
61156,0.004084664095684182
61161,1.1228131759145818e-08
61162,1.5592958758307596e-06
61168,3.2851559713801785e-09
61170,2.4346026704627366e-08
61171,2.385930755018516e-06
61172,7.840487292145765e-06
61180,1.9876747230264397e-08
61185,3.287758647629172e-09
61187,1.626979025228457e-09
61189,9.756777055012564e-08
61190,1.3569405148110617e-08
61195,8.177015837382063e-09
61197,1.5672527090096905e-08
61199,4.212890491177135e-09
61201,1.9347777661399527e-08
61202,2.2686119406408026e-08
61204,1.654566705005591e-08
61209,3.1749626204034246e-08
61210,1.8769091730100483e-07
61211,1.614525387932647e-06
61214,3.732430398251413e-09
61217,1.0513153907683155e-08
61218,1.735556419758508e-08
61219,4.499612513223024e-09
61222,9.34146610690599e-07
61225,7.834875581503636e-09
61229,1.0763028974298006e-08
61230,2.4741545506536733e-09
61232,2.7592033899560363e-09
61233,1.2143124590799244e-08
61236,1.4424653181384051e-09
61237,4.981009492017258e-09
61243,7.822380541420255e-09
61244,1.272652741496072e-08
61251,4.787315613705521e-09
61252,2.470700977256149e-09
61256,6.712467720357361e-09
61258,4.6438921864281305e-09
61268,1.2714064556438908e-08
61269,1.2605353463377123e-07
61272,7.072107031895053e-09
61274,2.5345574409682827e-07
61275,2.6947620433899555e-07
61277,9.427510752500974e-09
61279,5.106609084176709e-07
61283,8.034356301552157e-09
61285,2.011151733878412e-09
61289,1.3096362733984927e-06
61291,1.2421174377437531e-06
61297,6.753005672753873e-09
61298,1.293512769220595e-08
61299,0.44452841622133427
61300,1.4311859879743848e-08
61301,7.55414193872246e-09
61303,1.2574730850691809e-08
61304,1.801665541582918e-08
61308,4.888457306204837e-09
61316,1.262115927189669e-08
61317,1.0357808037412219e-08
61321,3.179024351418884e-09
61322,2.869488665201298e-09
61324,3.883849534030205e-09
61325,2.0759794852849135e-09
61329,1.0320930300874813e-09
61330,9.974763313957166e-09
61331,5.09797680740253e-09
61332,7.944443697784824e-09
61334,1.6352863908109394e-09
61335,6.143156160922463e-09
61336,2.4680767651657687e-07
61337,1.8133294985920446e-06
61341,6.163704670418865e-09
61342,9.727493485240716e-09
61343,8.298125400708485e-09
61345,7.996855648381178e-09
61349,5.303857770565476e-09
61350,5.289046718265814e-09
61352,1.3134769840366997e-08
61353,6.868047587176256e-08
61354,2.3263329576723932e-07
61355,1.9489879271300194e-07
61358,7.623405527845187e-09
61361,1.92261423149306e-08
61362,1.2903050833362511e-05
61364,3.61593379164606e-08
61365,4.991755191617324e-09
61369,4.930367229474161e-07
61370,1.7625506593116352e-08
61372,5.221514042516355e-06
61374,1.0529795168531526e-07
61378,2.113489694425253e-07
61379,1.8700095531653636e-07
61380,4.1826592817590344e-08
61381,6.829965756546476e-09
61384,4.929677122172194e-07
61387,5.50682789894949e-06
61392,4.935513961328694e-09
61393,1.9820108435017123e-06
61397,5.675725621897244e-09
61406,2.743208599604741e-09
61409,7.227479546961848e-08
61411,5.743195621841587e-09
61412,4.568134433077935e-09
61416,5.361134853310865e-09
61418,4.656201815106534e-09
61420,8.37561052725102e-09
61421,5.6271747946518935e-09
61422,5.691018002675134e-07
61423,8.021654616431345e-09
61426,4.295909186333943e-08
61434,9.840538621456958e-09
61437,1.7957837545533296e-09
61440,2.389011660437332e-07
61441,7.315922025643392e-09
61443,3.896933370105145e-09
61447,4.7615576890611156e-06
61448,4.965089266345183e-09
61449,1.0645517832782482e-09
61453,4.12973632401042e-07
61456,6.694697102339388e-08
61458,7.074675633827388e-08
61463,1.378426120477458e-05
61467,9.285813666627234e-08
61468,2.31630794657464e-09
61471,8.241958244963053e-09
61472,3.132522648755434e-09
61475,2.1189800131132062e-09
61476,6.868912325861812e-09
61477,6.057238200988487e-09
61479,2.2135410376366568e-08
61480,6.037621291730493e-09
61487,4.6423269835508157e-07
61489,1.1939785623416726e-06
61491,1.3168167649231178e-08
61496,4.5944554478107895e-08
61504,1.071814872329613e-08
61506,0.0042591918853748046
61507,3.024489117686768e-08
61509,1.688220262678088e-09
61510,0.5073335653100314
61517,1.4351384349110035e-08
61520,1.4098712939188056e-06
61524,1.8759611947382894e-09
61526,1.5368397082149685e-08
61528,2.837769284771048e-08
61529,1.506435409815048e-08
61531,1.4450218216859863e-09
61532,2.047833933014417e-07
61537,4.3582268627577383e-08
61539,4.485591511369506e-07
61540,4.762396996643463e-09
61541,8.573220087355208e-09
61542,9.351495152101759e-10
61543,2.329643557057049e-09
61546,5.7674081715798665e-09
61547,6.198471011587351e-09
61550,1.4699895617115582e-09
61555,3.388651149118853e-09
61556,9.910054346154225e-09
61558,7.287120487853548e-09
61562,6.803783318147814e-09
61568,2.2009392716324298e-07
61569,1.5022555650264343e-08
61570,1.6664209012974563e-08
61571,1.0464796089056258e-06
61573,1.1143034325860786e-09
61582,4.0233938616765955e-06
61585,2.8641681571956037e-08
61586,6.595091677359342e-08
61589,5.894334195028857e-09
61592,1.3033768089865946e-08
61594,1.6729629883560498e-08
61597,1.4671871212232662e-08
61601,3.6182873266296645e-07
61603,9.298943147896205e-09
61604,7.3477188418778155e-09
61605,1.1084127954008061e-08
61606,3.7798133781906803e-07
61608,9.526889461639705e-07
61609,6.067833136554703e-07
61610,4.845472289988257e-09
61615,7.0772589950365574e-09
61617,2.6791058869636975e-07
61619,7.359180736871312e-07
61620,2.120640470192225e-09
61621,2.0903105256390654e-09
61623,4.989605503496285e-09
61624,3.207141991448051e-09
61629,2.1275749711600405e-09
61634,1.0794563157588883e-08
61638,4.002672642250184e-08
61639,6.61446521179003e-09
61642,0.0007973164548432044
61643,8.65593394203491e-09
61644,5.833107603223721e-09
61647,2.1614642109589394e-09
61649,6.098681576609869e-09
61650,3.1280366689442617e-09
61651,4.652600851525104e-09
61652,8.077676003046316e-09
61657,1.8953438949548656e-09
61659,4.602757087965087e-09
61660,6.711379575797436e-09
61664,2.125167883774304e-09
61665,1.0305206445950535e-09
61667,7.1014693639969135e-09
61669,2.0487264254687843e-09
61670,4.105446065521439e-07
61681,2.646448800833529e-09
61682,1.6283963455467103e-06
61684,1.4821957477750903e-08
61688,7.618706381365431e-08
61689,8.848008893617728e-09
61691,3.0414727068675506e-08
61692,1.092590786435236e-07
61694,1.3874839502075924e-09
61698,6.827492290376285e-09
61699,2.4723942566055984e-08
61701,9.760529493580075e-09
61704,1.171779833257823e-09
61706,5.498180368123442e-09
61708,1.276227695759582e-06
61709,1.242893199610479e-09
61713,5.41931236220801e-09
61721,4.2418157444502054e-09
61723,1.864954533832025e-07
61725,6.196932357539157e-09
61726,0.0011600774507090654
61729,1.52093488082683e-08
61732,3.513331732491284e-09
61737,1.2276074854696947e-08
61742,3.6766170552912808e-09
61744,7.71132643065355e-09
61745,1.6959589704329037e-06
61747,6.1339343703199054e-09
61755,1.6348670567738044e-09
61763,1.2501737899456685e-09
61764,1.1027115284100885e-07
61767,4.773067379551517e-09
61768,1.7007746501876677e-07
61771,2.904004265892139e-09
61773,1.1237472047809398e-08
61776,1.5248508386309485e-07
61777,5.772188083217501e-09
61779,5.11756181961399e-09
61780,2.203314439379003e-09
61781,1.5939574858160679e-09
61791,8.987123517940984e-09
61796,1.7191929947750664e-08
61801,7.544088555628053e-09
61803,3.0901666376958473e-09
61806,1.786062035455989e-06
61807,9.803231074352963e-06
61808,1.3333986474536328e-08
61809,2.654043434994534e-08
61810,5.45377056918372e-09
61811,6.4041257380706355e-09
61812,1.8571207170227617e-08
61813,6.591576854692451e-09
61814,2.3086154034887046e-09
61817,2.8766240136676927e-08
61818,7.014083833160085e-09
61820,1.169778862257301e-08
61821,1.1558646974369443e-08
61822,0.3724373759521067
61826,4.110960239919929e-09
61828,1.9243126567839416e-08
61829,6.908018406669001e-09
61832,1.4682737239206267e-08
61834,2.5785073524274107e-09
61836,3.943270200689515e-09
61838,3.6658621847433144e-09
61841,6.812621194397027e-09
61842,1.4640577079031764e-07
61843,1.406641335004928e-09
61844,6.715089366157514e-09
61845,1.2319332513196466e-09
61853,1.0101729158574884e-08
61854,1.2952865863154276e-07
61858,0.857482898592044
61859,6.921220916691346e-07
61860,1.1105806730484777e-08
61861,8.000134348425972e-09
61863,3.595390095246266e-09
61865,3.819069202119702e-09
61866,6.65002099357574e-09
61867,9.634349597349952e-08
61868,3.0420515514653045e-09
61871,4.545562387868807e-09
61872,1.5875834558868536e-08
61873,1.0114643394479848e-09
61874,1.4434265646471148e-08
61879,1.8671478210939055e-06
61883,1.1507044397053076e-06
61885,2.0595145829978913e-06
61888,4.878035350340308e-09
61891,5.312389949557706e-07
61894,5.878746308429082e-09
61895,1.6861700991165351e-09
61896,5.236468572441653e-09
61900,7.531071191621128e-09
61903,1.0788563987598547e-08
61905,1.5591361121844323e-08
61906,3.700973904141895e-06
61907,7.276847993543857e-09
61909,8.116510446550278e-07
61912,6.112034087183488e-08
61913,7.737956424961843e-09
61914,1.450960204268302e-08
61920,3.296219734354412e-07
61922,7.450304270923762e-08
61924,2.5862453176517986e-07
61927,2.667009079722774e-09
61928,2.4741378018611026e-09
61929,4.548825056048726e-09
61930,1.689712306635952e-09
61939,7.2291038130836636e-09
61940,2.039064589857948e-08
61945,0.00028407569153412516
61946,1.0855553801023414e-08
61947,1.1964489568776831e-08
61948,8.506687335585992e-09
61954,1.1349196329439482e-07
61955,4.277588316710882e-09
61958,1.1944507630085073e-07
61960,5.479525186648913e-09
61961,1.8277565890404873e-08
61965,4.676389296773297e-07
61968,1.3494638519723106e-08
61971,5.860332070441358e-09
61974,1.4748043316607793e-08
61975,2.7910542307198165e-09
61979,1.7666511308295516e-08
61980,4.9116210436046965e-08
61981,1.766942287043329e-09
61985,9.3870648913671e-09
61986,1.0664429313937882e-08
61990,6.282240863990097e-09
61994,1.3115593360023536e-06
61996,3.495998084618464e-05
61997,2.3230099717717534e-08
62008,6.153601690587907e-09
62010,9.122132545149051e-09
62011,1.6910723215852162e-09
62013,2.6811927524116955e-09
62018,1.1086088229706373e-08
62024,8.338108692535704e-09
62027,6.2697525145731965e-06
62028,3.1054735133777202e-09
62032,6.369792821228096e-09
